device_id,identity,bank,device_fingerprint,gpu_renderers,screen,os,browser,ips,country,countryCode,region,regionName,city,zip,lat,lon,timezone,mobile,proxy,hosting
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,217.165.115.226,United Arab Emirates,AE,DU,Dubai,Dubai,,25.0731,55.298,Asia/Dubai,false,false,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,-,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 79.0.3945,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fc95201d14d917c9abea75dc14136474b9930380,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,-,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fc95201d14d917c9abea75dc14136474b9930380,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,78.108.139.49,Netherlands,NL,LI,Limburg,Venlo,5914,51.3812,6.1737,Europe/Amsterdam,false,false,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 79.0.3945,213.87.133.182,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 76.0.3809,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
2f756abe-6fff-46ae-8f1a-5f9da02f4274,fa2a905ebe10d624a5be40bfe81766e0282dd374,Bank10,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 78.0.3904,213.87.162.82,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
300593d7-8d40-4c62-973c-51fd9cfec2e2,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
30965047-f1e5-405d-8fe6-7ed261c32198,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
30af443c-ffab-4734-b5b9-06047bf4a1e6,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.170,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
32fb2bbb-ce33-4fde-ab9b-f452b9202f3c,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.89,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
34872e51-70e1-46e1-8de0-98fcfea76c91,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,78.108.139.49,Netherlands,NL,LI,Limburg,Venlo,5914,51.3812,6.1737,Europe/Amsterdam,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.165.115.226,United Arab Emirates,AE,DU,Dubai,Dubai,,25.0731,55.298,Asia/Dubai,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.165.23.230,United Arab Emirates,AE,DU,Dubai,Dubai,,25.0731,55.298,Asia/Dubai,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,-,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,213.87.162.210,Russia,RU,MOW,Moscow,Moscow,127434,55.7483,37.6171,Europe/Moscow,true,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.248.133,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.159.121,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,true,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.159.121,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,true,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.159.121,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,true,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Microsoft Basic Render Driver,"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Microsoft Basic Render Driver,"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,"Parallels Display Adapter (WDDM),Microsoft Basic Render Driver","(1440, 900, 24)",Windows 7,IE 11.0,213.87.133.182,Russia,RU,MOW,Moscow,Moscow,129075,55.7483,37.6171,Europe/Moscow,true,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Microsoft Basic Render Driver,"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fc95201d14d917c9abea75dc14136474b9930380,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.235.235,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,bad84afdd47915f86f43d8771ff6b37503d7443d,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,5.18.235.235,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,false,false,false
34f77a86-f56e-4b24-b4a0-4cecd4baa5ff,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,cd38d47a3e-035b0b3e18-3e9e2f5cfc-56bb7522d8,Parallels Display Adapter (WDDM),"(1440, 900, 24)",Windows 7,IE 11.0,217.66.158.227,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,true,false,false
367493da-3e35-4faa-9dcb-f7977df20cbb,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
369337ba-f233-41a2-a4e1-f1c065d04847,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,83.171.109.209,Russia,RU,SPE,St.-Petersburg,St Petersburg,190103,59.8983,30.2618,Europe/Moscow,false,false,false
36de1c61-1661-4e59-9576-65fc9a9816a8,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.89,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
37efa711-07fc-43c8-8c42-f7dd7a1494ea,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.14.6,Chrome 77.0.3865,198.16.66.45,Netherlands,NL,NH,North Holland,Amsterdam,1012,52.3759,4.8975,Europe/Amsterdam,false,false,false
39408eb5-14de-4ca8-8ad3-e063f6b5045b,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
397b2ad3-29dc-4b3c-8bbd-8bf24c76ea0d,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Yandex Browser 19.12.4,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
397b2ad3-29dc-4b3c-8bbd-8bf24c76ea0d,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Yandex Browser 19.12.2,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
397b2ad3-29dc-4b3c-8bbd-8bf24c76ea0d,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Yandex Browser 19.12.2,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
397b2ad3-29dc-4b3c-8bbd-8bf24c76ea0d,fc95201d14d917c9abea75dc14136474b9930380,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Yandex Browser 19.12.2,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
397b2ad3-29dc-4b3c-8bbd-8bf24c76ea0d,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Yandex Browser 19.12.4,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
3a307c99-1815-4917-8a76-06420ac4c663,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,79f3862c68-9ec7fe9b41-49fa3195e0-8629b4eae5,Intel(R) HD Graphics 630 Direct3D11 ,"(1920, 1080, 24)",Windows 10,Chrome 77.0.3865,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
3a6f3098-1510-4446-8883-8ee6eb10e1a4,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,217.66.159.132,Russia,RU,SPE,St.-Petersburg,St Petersburg,191015,59.9417,30.3096,Europe/Moscow,true,false,false
3e7a8b37-edd1-4677-b202-55e48fd576ce,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
40e89a7c-9718-4536-b079-4fd456b4c2cd,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
40eebe14-a827-4696-8532-64a8affa4c29,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
458e0d14-1333-4890-beb6-9546423314bc,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.89,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
46f49364-0d93-495f-92e9-b90073b9cf1a,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
4f160116-8ba9-42c1-8403-a654576eeadc,ce639ec37978863a9050c2669b57da3ef1aa970b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Chrome 79.0.3945,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
4f160116-8ba9-42c1-8403-a654576eeadc,-,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Chrome 79.0.3945,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
4f160116-8ba9-42c1-8403-a654576eeadc,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Chrome 79.0.3945,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
4f160116-8ba9-42c1-8403-a654576eeadc,fe593f13a0a4444f16197a3ca85563ce69c2ad4b,Bank10,79f3862c68-0e966a885e-14beccd0a0-009fdfa3aa,Intel(R) HD Graphics 620 Direct3D11 ,"(1600, 900, 24)",Windows 10,Chrome 77.0.3865,85.114.27.150,Russia,RU,SPE,St.-Petersburg,St Petersburg,190971,59.8983,30.2618,Europe/Moscow,false,true,false
4fd57fbc-64ad-4731-891f-9212f54025f6,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.65,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
5069d9ca-1104-404a-b912-f79c4b84ce87,-,Bank5,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,46.45.42.155,Russia,RU,CHE,Chelyabinsk Oblast,Snezhinsk,456770,56.0853,60.7324,Asia/Yekaterinburg,false,false,false
5069d9ca-1104-404a-b912-f79c4b84ce87,380c105292cf055cd2cd2a0ae1c0be2b0fe8faaf,Bank5,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,46.45.42.155,Russia,RU,CHE,Chelyabinsk Oblast,Snezhinsk,456770,56.0853,60.7324,Asia/Yekaterinburg,false,false,false
5083855d-46cc-4393-9dbc-efdc0c28fbfa,37294473,Bank1,b48af28979-116c56e539-9b9e431e93-87a831f69f,Intel(R) Iris(TM) Plus Graphics 655,"(1440, 900, 24)",Mac OS X 10.15.1,Chrome 78.0.3904,185.97.201.170,Russia,RU,SPE,St.-Petersburg,St Petersburg,190000,59.8983,30.2618,Europe/Moscow,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.241,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,107.182.226.233,United States,US,NY,New York,New York,10011,40.7597,-73.981,America/New_York,false,false,true
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,102.176.94.41,Ghana,GH,AA,Greater Accra Region,Accra,,5.5486,-0.2012,Africa/Accra,true,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.202,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.16,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.64,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.198,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.154,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.12,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
5117890b-913b-40a8-b6cb-869f85a306c1,2577384,Bank2,6413e837d3-987e3415d7-902dcc5844-27c94f86d9,Apple GPU,"(896, 414, 32)",iOS 12.4.1,Mobile Safari 12.1.2,64.52.83.86,United States,US,OH,Ohio,Cleveland,44114,41.5059,-81.689,America/New_York,false,false,false
